joint1_pos_desired, joint1_pos, joint2_pos_desired, joint2_pos, joint1_vel_desired, joint1_vel_filtered, joint2_vel_desired, joint2_vel_filtered, target_torque_joint1, target_torque_joint2, propo_term_torque_joint1, deriv_term_torque_joint1, propo_term_torque_joint2, deriv_term_torque_joint2, current_time
0.000768582,0.000628794,0.00275808,1.69982e-06,0,0,0.82
0.000779667,0.000628794,0.002784,1.13321e-06,0,0,0.824
0.000790855,0.000628794,0.00281004,7.55474e-07,0,0,0.828
0.000802147,0.000628794,0.00283618,5.0365e-07,0,0,0.832
0.000813544,0.000628794,0.00286244,3.35766e-07,0,0,0.836
0.000825047,0.000628448,0.0028888,-2.85671e-05,0,-0,0.84
0.000836655,0.000628794,0.00291528,9.7462e-06,0,0,0.844
0.000848369,0.000628794,0.00294186,6.49747e-06,0,0,0.848
0.00086019,0.000628448,0.00296856,-2.44593e-05,0,-0,0.852
0.000872118,0.000628448,0.00299536,-1.63062e-05,0,-0,0.856
0.000884153,0.000628794,0.00302228,1.79201e-05,0,0,0.86
0.000896296,0.000628794,0.0030493,1.19468e-05,0,0,0.864
0.000908548,0.000628448,0.00307644,-2.08264e-05,0,-0,0.868
0.000920908,0.000628448,0.00310368,-1.38843e-05,0,-0,0.872
0.000933377,0.000628794,0.00313104,1.95347e-05,0,0,0.876
0.000945956,0.000628448,0.0031585,-1.57678e-05,0,-0,0.88
0.000958645,0.000628794,0.00318607,1.82791e-05,0,0,0.884
0.000971445,0.000628794,0.00321375,1.21861e-05,0,0,0.888
0.000984355,0.000628794,0.00324154,8.12404e-06,0,0,0.892
0.000997377,0.000628448,0.00326944,-2.33749e-05,0,-0,0.896
0.00101051,0.000628794,0.00329745,1.32077e-05,0,0,0.9
0.00102376,0.000628448,0.00332556,-1.99858e-05,0,-0,0.904
0.00103712,0.000628794,0.00335378,1.5467e-05,0,0,0.908
0.00105059,0.000628448,0.00338211,-1.84796e-05,0,-0,0.912
0.00106417,0.000628448,0.00341055,-1.23197e-05,0,-0,0.916
0.00107787,0.000628794,0.0034391,2.05778e-05,0,0,0.92
0.00109169,0.000628448,0.00346775,-1.50724e-05,0,-0,0.924
0.00110561,0.000628794,0.00349651,1.87427e-05,0,0,0.928
0.00111966,0.000628794,0.00352538,1.24951e-05,0,0,0.932
0.00113382,0.000628794,0.00355436,8.33007e-06,0,0,0.936
0.00114809,0.000628794,0.00358344,5.55338e-06,0,0,0.94
0.00116249,0.000628794,0.00361263,3.70225e-06,0,0,0.944
0.00117699,0.000628448,0.00364193,-2.63228e-05,0,-0,0.948
0.00119162,0.000628794,0.00367133,1.12424e-05,0,0,0.952
0.00120636,0.000628794,0.00370084,7.49495e-06,0,0,0.956
0.00122123,0.000628794,0.00373045,4.99663e-06,0,0,0.96
0.00123621,0.000628448,0.00376018,-2.54598e-05,0,-0,0.964
0.00125131,0.000628794,0.00379,1.18177e-05,0,0,0.968
0.00126653,0.000628794,0.00381994,7.87847e-06,0,0,0.972
0.00128187,0.000628448,0.00384998,-2.35386e-05,0,-0,0.976
0.00129733,0.000628794,0.00388012,1.30985e-05,0,0,0.98
0.00131291,0.000628794,0.00391037,8.73234e-06,0,0,0.984
0.00132861,0.000628794,0.00394073,5.82156e-06,0,0,0.988
0.00134444,0.000628794,0.00397119,3.88104e-06,0,0,0.992
0.00136038,0.000628794,0.00400175,2.58736e-06,0,0,0.996
0.00137645,0.000628794,0.00403243,1.72491e-06,0,0,1
0.00139264,0.000628448,0.0040632,-2.7641e-05,0,-0,1.004
0.00140896,0.000628794,0.00409408,1.03636e-05,0,0,1.008
0.00142539,0.000628448,0.00412507,-2.18819e-05,0,-0,1.012
0.00144196,0.000628794,0.00415615,1.4203e-05,0,0,1.016
0.00145864,0.000628794,0.00418735,9.46868e-06,0,0,1.02
0.00147546,0.000628794,0.00421865,6.31245e-06,0,0,1.024
0.00149239,0.000628448,0.00425005,-2.45826e-05,0,-0,1.028
0.00150946,0.000628794,0.00428155,1.24025e-05,0,0,1.032
0.00152665,0.000628794,0.00431316,8.26834e-06,0,0,1.036
0.00154396,0.000628794,0.00434487,5.51223e-06,0,0,1.04
0.0015614,0.000628794,0.00437669,3.67482e-06,0,0,1.044
0.00157897,0.000628794,0.00440861,2.44988e-06,0,0,1.048
0.00159667,0.000628794,0.00444063,1.63325e-06,0,0,1.052
0.0016145,0.000628794,0.00447275,1.08883e-06,0,0,1.056
0.00163246,0.000628794,0.00450498,7.2589e-07,0,0,1.06
0.00165054,0.000628794,0.00453731,4.83927e-07,0,0,1.064
0.00166875,0.000628794,0.00456974,3.22618e-07,0,0,1.068
0.0016871,0.000628794,0.00460228,2.15078e-07,0,0,1.072
0.00170557,0.000628794,0.00463491,1.43386e-07,0,0,1.076
0.00172418,0.000628794,0.00466765,9.55904e-08,0,0,1.08
0.00174291,0.000628794,0.00470049,6.3727e-08,0,0,1.084
0.00176178,0.000628794,0.00473344,4.24846e-08,0,0,1.088
0.00178078,0.000628448,0.00476648,-2.87626e-05,0,-0,1.092
0.00179991,0.000628794,0.00479963,9.61586e-06,0,0,1.096
0.00181918,0.000628794,0.00483288,6.41057e-06,0,0,1.1
0.00183858,0.000628448,0.00486623,-2.45172e-05,0,-0,1.104
0.00185811,0.000628794,0.00489968,1.24461e-05,0,0,1.108
0.00187777,0.000628794,0.00493323,8.29741e-06,0,0,1.112
0.00189757,0.000628794,0.00496688,5.53161e-06,0,0,1.116
0.00191751,0.000628448,0.00500063,-2.51032e-05,0,-0,1.12
0.00193758,0.000628794,0.00503448,1.20555e-05,0,0,1.124
0.00195779,0.000628794,0.00506844,8.03698e-06,0,0,1.128
0.00197813,0.000628794,0.00510249,5.35799e-06,0,0,1.132
0.00199861,0.000628794,0.00513664,3.57199e-06,0,0,1.136
0.00201922,0.000628794,0.0051709,2.38133e-06,0,0,1.14
0.00203997,0.000628448,0.00520525,-2.72034e-05,0,-0,1.144
0.00206086,0.000628448,0.00523971,-1.81356e-05,0,-0,1.148
0.00208189,0.000628794,0.00527426,1.67005e-05,0,0,1.152
0.00210306,0.000628448,0.00530891,-1.76572e-05,0,-0,1.156
0.00212436,0.000628794,0.00534366,1.70194e-05,0,0,1.16
0.00214581,0.000628794,0.00537852,1.13463e-05,0,0,1.164
0.00216739,0.000628794,0.00541347,7.56419e-06,0,0,1.168
0.00218911,0.000628794,0.00544851,5.0428e-06,0,0,1.172
0.00221098,0.000628794,0.00548366,3.36186e-06,0,0,1.176
0.00223298,0.000628794,0.00551891,2.24124e-06,0,0,1.18
0.00225513,0.000628794,0.00555425,1.49416e-06,0,0,1.184
0.00227742,0.000628794,0.0055897,9.96108e-07,0,0,1.188
0.00229985,0.000628794,0.00562524,6.64072e-07,0,0,1.192
0.00232242,0.000628794,0.00566088,4.42715e-07,0,0,1.196
0.00234513,0.000628448,0.00569662,-2.84958e-05,0,-0,1.2
0.00236799,0.000628794,0.00573245,9.79374e-06,0,0,1.204
0.00239099,0.000628794,0.00576838,6.52916e-06,0,0,1.208
0.00241414,0.000628448,0.00580441,-2.44382e-05,0,-0,1.212
0.00243743,0.000628794,0.00584054,1.24988e-05,0,0,1.216
0.00246086,0.000628794,0.00587677,8.33255e-06,0,0,1.22
0.00248444,0.000628794,0.00591309,5.55503e-06,0,0,1.224
0.00250817,0.000628794,0.00594951,3.70335e-06,0,0,1.228
0.00253204,0.000628794,0.00598602,2.4689e-06,0,0,1.232
0.00255606,0.000628448,0.00602264,-2.7145e-05,0,-0,1.236
0.00258022,0.000628448,0.00605935,-1.80967e-05,0,-0,1.24
0.00260453,0.000628448,0.00609615,-1.20644e-05,0,-0,1.244
0.00262899,0.000628448,0.00613305,-8.04296e-06,0,-0,1.248
0.0026536,0.000628794,0.00617005,2.3429e-05,0,0,1.252
0.00267835,0.000628448,0.00620715,-1.31716e-05,0,-0,1.256
0.00270325,0.000628794,0.00624434,2.00098e-05,0,0,1.26
0.00272831,0.000628794,0.00628162,1.33399e-05,0,0,1.264
0.00275351,0.000628794,0.006319,8.89326e-06,0,0,1.268
0.00277886,0.000628794,0.00635648,5.92884e-06,0,0,1.272
0.00280436,0.000628794,0.00639405,3.95256e-06,0,0,1.276
0.00283001,0.000628794,0.00643172,2.63504e-06,0,0,1.28
0.00285581,0.000628794,0.00646948,1.75669e-06,0,0,1.284
0.00288177,0.000628448,0.00650734,-2.76198e-05,0,-0,1.288
0.00290787,0.000628448,0.00654529,-1.84132e-05,0,-0,1.292
0.00293413,0.000628794,0.00658334,1.65155e-05,0,0,1.296
0.00296054,0.000628794,0.00662148,1.10103e-05,0,0,1.3
0.0029871,0.000628794,0.00665972,7.3402e-06,0,0,1.304
0.00301382,0.000628448,0.00669805,-2.38975e-05,0,-0,1.308
0.00304069,0.000628794,0.00673647,1.28593e-05,0,0,1.312
0.00306771,0.000628794,0.00677499,8.57286e-06,0,0,1.316
0.00309489,0.000628103,0.0068136,-5.18666e-05,0,-0,1.32
0.00312222,0.000628794,0.00685231,2.30041e-05,0,0,1.324
0.0031497,0.000628448,0.00689111,-1.34549e-05,0,-0,1.328
0.00317735,0.000628794,0.00693,1.9821e-05,0,0,1.332
0.00320514,0.000628794,0.00696898,1.3214e-05,0,0,1.336
0.0032331,0.000628794,0.00700806,8.80934e-06,0,0,1.34
0.00326121,0.000628794,0.00704723,5.8729e-06,0,0,1.344
0.00328948,0.000628794,0.0070865,3.91526e-06,0,0,1.348
0.0033179,0.000628794,0.00712586,2.61018e-06,0,0,1.352
0.00334648,0.000628794,0.00716531,1.74012e-06,0,0,1.356
0.00337522,0.000628794,0.00720485,1.16008e-06,0,0,1.36
0.00340412,0.000628794,0.00724448,7.73385e-07,0,0,1.364
0.00343318,0.000628794,0.00728421,5.1559e-07,0,0,1.368
0.0034624,0.000629139,0.00732403,2.91347e-05,0,0,1.372
0.00349177,0.000628448,0.00736394,-3.81587e-05,0,-0,1.376
0.00352131,0.000628794,0.00740395,3.35176e-06,0,0,1.38
0.003551,0.000628103,0.00744404,-5.53473e-05,0,-0,1.384
0.00358086,0.000628103,0.00748423,-3.68982e-05,0,-0,1.388
0.00361088,0.000628794,0.0075245,3.2983e-05,0,0,1.392
0.00364106,0.000628794,0.00756487,2.19887e-05,0,0,1.396
0.0036714,0.000628794,0.00760533,1.46591e-05,0,0,1.4
0.0037019,0.000628794,0.00764588,9.77275e-06,0,0,1.404
0.00373256,0.000628794,0.00768653,6.51517e-06,0,0,1.408
0.00376339,0.000629139,0.00772726,3.31344e-05,0,0,1.412
0.00379438,0.000628794,0.00776808,-6.70135e-06,0,-0,1.416
0.00382554,0.000628794,0.007809,-4.46756e-06,0,-0,1.42
0.00385685,0.000629139,0.00785,2.58125e-05,0,0,1.424
0.00388834,0.000628103,0.00789109,-6.91644e-05,0,-0,1.428
0.00391998,0.000628794,0.00793228,1.14722e-05,0,0,1.432
0.0039518,0.000629139,0.00797355,3.64391e-05,0,0,1.436
0.00398377,0.000628794,0.00801492,-4.4982e-06,0,-0,1.44
0.00401591,0.000628794,0.00805637,-2.9988e-06,0,-0,1.444
0.00404822,0.000628794,0.00809791,-1.9992e-06,0,-0,1.448
0.0040807,0.000628794,0.00813954,-1.3328e-06,0,-0,1.452
0.00411334,0.000628794,0.00818127,-8.88533e-07,0,-0,1.456
0.00414615,0.000628794,0.00822308,-5.92356e-07,0,-0,1.46
0.00417912,0.000628794,0.00826498,-3.94904e-07,0,-0,1.464
0.00421227,0.000628794,0.00830696,-2.63269e-07,0,-0,1.468
0.00424558,0.000629139,0.00834904,2.86154e-05,0,0,1.472
0.00427906,0.000628103,0.00839121,-6.72958e-05,0,-0,1.476
0.00431271,0.000628794,0.00843346,1.2718e-05,0,0,1.48
0.00434653,0.000628103,0.0084758,-4.91032e-05,0,-0,1.484
0.00438052,0.000628448,0.00851823,-3.94455e-06,0,-0,1.488
0.00441467,0.000628103,0.00856075,-3.14206e-05,0,-0,1.492
0.004449,0.000629139,0.00860336,6.54257e-05,0,0,1.496
0.0044835,0.000628794,0.00864605,1.48262e-05,0,0,1.5
0.00451817,0.000628794,0.00868884,9.88414e-06,0,0,1.504
0.00455301,0.000628794,0.00873171,6.58942e-06,0,0,1.508
0.00458802,0.000629139,0.00877466,3.31839e-05,0,0,1.512
0.00462321,0.000628794,0.00881771,-6.66834e-06,0,-0,1.516
0.00465857,0.000628448,0.00886084,-3.32365e-05,0,-0,1.52
