joint_pos_desired_1, joint_pos_1, joint_vel_desired_1, joint_vel_filtered_1, input torque_1_w.DOB[Nm], DOB Torque 1[Nm], DOB Torque 2[Nm], current_time
1.21582,1.21638,-0.00527426,-0.00337264,-5.2288,-10.2519,23.0563,1.152
1.2158,1.21637,-0.00530891,-0.00317888,-5.76193,-10.8765,23.0563,1.156
1.21578,1.21636,-0.00534366,-0.00291768,-6.45063,-11.853,23.0563,1.16
1.21575,1.21635,-0.00537852,-0.0026958,-7.05178,-12.9201,23.0563,1.164
1.21573,1.21634,-0.00541347,-0.00241897,-7.78016,-14.1746,23.0563,1.168
1.21571,1.21633,-0.00544851,-0.00218841,-8.40524,-15.4156,23.0563,1.172
1.21569,1.21633,-0.00548366,-0.00190676,-9.14881,-16.7793,23.0563,1.176
1.21567,1.21632,-0.00551891,-0.0017503,-9.60905,-17.9144,23.0563,1.18
1.21564,1.21632,-0.00555425,-0.00158659,-10.0873,-18.9721,23.0563,1.184
1.21562,1.21631,-0.0055897,-0.00153403,-10.3134,-19.7326,23.0563,1.188
1.2156,1.2163,-0.00562524,-0.00154322,-10.3994,-20.216,23.0563,1.192
1.21558,1.2163,-0.00566088,-0.00166349,-10.2323,-20.3079,23.0563,1.196
1.21555,1.21629,-0.00569662,-0.00196064,-9.66137,-19.8065,23.0563,1.2
1.21553,1.21628,-0.00573245,-0.00231765,-8.95232,-18.8823,23.0563,1.204
1.21551,1.21626,-0.00576838,-0.00274633,-8.07792,-17.5732,23.0563,1.208
1.21549,1.21625,-0.00580441,-0.00325319,-7.02277,-15.8879,23.0563,1.212
1.21546,1.21623,-0.00584054,-0.00372672,-6.04086,-14.087,23.0563,1.216
1.21544,1.21621,-0.00587677,-0.00410496,-5.27377,-12.4285,23.0563,1.22
1.21542,1.21619,-0.00591309,-0.0042767,-4.97585,-11.2945,23.0562,1.224
1.21539,1.21618,-0.00594951,-0.00398824,-5.72736,-11.4493,23.0563,1.228
1.21537,1.21617,-0.00598602,-0.00367443,-6.53902,-12.2635,23.0563,1.232
1.21534,1.21615,-0.00602264,-0.00326976,-7.56049,-13.6472,23.0563,1.236
1.21532,1.21614,-0.00605935,-0.00296817,-8.34983,-15.0917,23.0563,1.24
1.2153,1.21613,-0.00609615,-0.00276223,-8.92334,-16.3799,23.0563,1.244
1.21527,1.21613,-0.00613305,-0.00245588,-9.72774,-17.8363,23.0563,1.248
1.21525,1.21612,-0.00617005,-0.0022473,-10.3115,-19.1398,23.0563,1.252
1.21522,1.21611,-0.00620715,-0.00193948,-11.1235,-20.6112,23.0563,1.256
1.2152,1.21611,-0.00624434,-0.00176847,-11.6258,-21.8406,23.0563,1.26
1.21517,1.2161,-0.00628162,-0.00148153,-12.3942,-23.2362,23.0563,1.264
1.21515,1.2161,-0.006319,-0.0013605,-12.7864,-24.3183,23.0563,1.268
1.21512,1.21609,-0.00635648,-0.00137004,-12.8818,-24.9713,23.0563,1.272
1.2151,1.21609,-0.00639405,-0.00126018,-13.2501,-25.6918,23.0563,1.276
1.21507,1.21608,-0.00643172,-0.0013143,-13.2454,-26.0463,23.0562,1.28
1.21504,1.21608,-0.00646948,-0.00134438,-13.2957,-26.2942,23.0563,1.284
1.21502,1.21607,-0.00650734,-0.00139947,-13.2891,-26.4197,23.0563,1.288
1.21499,1.21606,-0.00654529,-0.00143008,-13.3386,-26.5396,23.0563,1.292
1.21497,1.21606,-0.00658334,-0.00156225,-13.1565,-26.4186,23.0562,1.296
1.21494,1.21605,-0.00662148,-0.00167406,-13.0205,-26.2357,23.0563,1.3
1.21491,1.21604,-0.00665972,-0.00177457,-12.9101,-26.0387,23.0563,1.304
1.21489,1.21603,-0.00669805,-0.00186879,-12.8138,-25.8452,23.0563,1.308
1.21486,1.21603,-0.00673647,-0.00192114,-12.8128,-25.7475,23.0563,1.312
1.21483,1.21602,-0.00677499,-0.00179667,-13.2155,-26.0961,23.0563,1.316
1.21481,1.21601,-0.0068136,-0.00161236,-13.756,-26.7855,23.0563,1.32
1.21478,1.21601,-0.00685231,-0.00124124,-14.7244,-28.0769,23.0563,1.324
1.21475,1.21601,-0.00689111,-0.00088152,-15.6696,-29.632,23.0563,1.328
1.21472,1.21601,-0.00693,-0.000489733,-16.6908,-31.4121,23.0563,1.332
1.21469,1.21601,-0.00696898,-0.00034885,-17.1425,-32.7392,23.0563,1.336
1.21467,1.21601,-0.00700806,-0.000193805,-17.6279,-33.9117,23.0563,1.34
1.21464,1.21601,-0.00704723,-0.000184445,-17.7824,-34.6636,23.0563,1.344
1.21461,1.21601,-0.0070865,-0.000179246,-17.9279,-35.2096,23.0563,1.348
1.21458,1.21601,-0.00712586,-0.000253132,-17.8934,-35.4623,23.0563,1.352
1.21455,1.216,-0.00716531,-0.000255793,-18.0214,-35.7345,23.0563,1.356
1.21452,1.216,-0.00720485,-0.000257271,-18.1526,-36.0027,23.0563,1.36
1.2145,1.216,-0.00724448,-0.000181316,-18.4609,-36.4455,23.0563,1.364
1.21447,1.216,-0.00728421,-0.000139119,-18.6932,-36.8895,23.0563,1.368
1.21444,1.216,-0.00732403,-0.000192452,-18.7082,-37.1253,23.0563,1.372
1.21441,1.216,-0.00736394,-0.000106918,-19.0402,-37.5867,23.0563,1.376
1.21438,1.216,-0.00740395,-9.77867e-05,-19.1988,-37.9648,23.0563,1.38
1.21435,1.216,-0.00744404,-9.27138e-05,-19.3488,-38.3071,23.0563,1.384
1.21432,1.216,-0.00748423,-8.98956e-05,-19.4941,-38.626,23.0563,1.388
1.21429,1.216,-0.0075245,-8.83299e-05,-19.637,-38.9299,23.0563,1.392
1.21426,1.216,-0.00756487,-0.000125848,-19.6913,-39.1371,23.0562,1.396
1.21423,1.216,-0.00760533,-0.000146691,-19.7838,-39.3387,23.0563,1.4
1.2142,1.216,-0.00764588,-0.000235047,-19.7226,-39.3791,23.0563,1.404
1.21417,1.216,-0.00768653,-0.000168969,-20.0136,-39.6996,23.0563,1.408
1.21414,1.216,-0.00772726,-0.000170648,-20.151,-39.9826,23.0563,1.412
1.21411,1.216,-0.00776808,-0.00017158,-20.2905,-40.264,23.0563,1.416
1.21407,1.216,-0.007809,-0.000172098,-20.4314,-40.5458,23.0563,1.42
1.21404,1.21599,-0.00785,-0.000172386,-20.5734,-40.8287,23.0563,1.424
1.21401,1.21599,-0.00789109,-0.000210934,-20.6285,-41.0251,23.0563,1.428
1.21398,1.21599,-0.00793228,-0.000232349,-20.7229,-41.2225,23.0563,1.432
1.21395,1.21599,-0.00797355,-0.000205859,-20.9269,-41.5258,23.0563,1.436
1.21392,1.21599,-0.00801492,-0.00022953,-21.0171,-41.7618,23.0563,1.44
1.21388,1.21599,-0.00805637,-0.00024268,-21.1317,-41.9974,23.0563,1.444
1.21385,1.21599,-0.00809791,-0.00017321,-21.4352,-42.4191,23.0563,1.448
1.21382,1.21599,-0.00813954,-0.000134616,-21.6691,-42.8536,23.0563,1.452
1.21379,1.21599,-0.00818127,-0.000113174,-21.8646,-43.2645,23.0563,1.456
1.21375,1.21599,-0.00822308,-0.000101263,-22.039,-43.6454,23.0563,1.46
1.21372,1.21599,-0.00826498,-0.000133033,-22.1142,-43.9129,23.0562,1.464
1.21369,1.21599,-0.00830696,-0.000189071,-22.1344,-44.0733,23.0563,1.468
1.21365,1.21599,-0.00834904,-0.000181815,-22.2991,-44.3249,23.0562,1.472
1.21362,1.21598,-0.00839121,-0.000292948,-22.1942,-44.3414,23.0563,1.476
1.21359,1.21598,-0.00843346,-0.0003163,-22.2893,-44.4574,23.0563,1.48
1.21355,1.21598,-0.0084758,-0.000329274,-22.4084,-44.6304,23.0563,1.484
1.21352,1.21598,-0.00851823,-0.000298094,-22.6287,-44.9335,23.0563,1.488
1.21349,1.21598,-0.00856075,-0.000242383,-22.9056,-45.3544,23.0563,1.492
1.21345,1.21598,-0.00860336,-0.000134657,-23.302,-45.9539,23.0563,1.496
1.21342,1.21598,-0.00864605,-0.000113198,-23.5028,-46.4436,23.0563,1.5
1.21338,1.21598,-0.00868884,-6.28876e-05,-23.77,-46.9606,23.0563,1.504
1.21335,1.21598,-0.00873171,-7.33254e-05,-23.8994,-47.3475,23.0562,1.508
1.21331,1.21598,-0.00877466,-0.000117512,-23.9522,-47.6009,23.0563,1.512
1.21328,1.21598,-0.00881771,-0.00014206,-24.05,-47.8336,23.0563,1.516
1.21324,1.21598,-0.00886084,-0.000194086,-24.0855,-47.9874,23.0563,1.52
1.21321,1.21598,-0.00890406,-0.000222989,-24.1738,-48.1573,23.0563,1.524
1.21317,1.21597,-0.00894736,-0.000200659,-24.3793,-48.4474,23.0563,1.528
1.21313,1.21597,-0.00899075,-0.000226641,-24.4752,-48.6816,23.0563,1.532
1.2131,1.21597,-0.00903423,-0.000202687,-24.6854,-49.0112,23.0563,1.536
1.21306,1.21597,-0.0090778,-0.00018938,-24.8719,-49.3575,23.0563,1.54
1.21303,1.21597,-0.00912145,-0.000220375,-24.9578,-49.6151,23.0563,1.544
1.21299,1.21597,-0.00916518,-0.000199206,-25.1631,-49.954,23.0563,1.548
1.21295,1.21597,-0.00920901,-0.000225834,-25.2599,-50.2162,23.0563,1.552
1.21292,1.21597,-0.00925292,-0.000317403,-25.2089,-50.3001,23.0562,1.556
1.21288,1.21597,-0.00929691,-0.000253111,-25.5134,-50.6569,23.0563,1.56
1.21284,1.21597,-0.00934099,-0.000255781,-25.666,-50.9739,23.0563,1.564
1.2128,1.21597,-0.00938516,-0.000257264,-25.8217,-51.2888,23.0563,1.568
1.21277,1.21596,-0.00942941,-0.0002197,-26.067,-51.6917,23.0563,1.572
1.21273,1.21596,-0.00947375,-0.000160444,-26.3626,-52.1839,23.0563,1.576
1.21269,1.21596,-0.00951817,-0.000165911,-26.5113,-52.5732,23.0563,1.58
1.21265,1.21596,-0.00956268,-0.000130561,-26.7536,-53.0152,23.0563,1.584
1.21261,1.21596,-0.00960727,-0.00014931,-26.8732,-53.3535,23.0563,1.588
1.21258,1.21596,-0.00965194,-0.000198113,-26.9245,-53.5794,23.0563,1.592
1.21254,1.21596,-0.0096967,-0.000225227,-27.0256,-53.8003,23.0562,1.596
1.2125,1.21596,-0.00974155,-0.000201902,-27.242,-54.1282,23.0562,1.6
1.21246,1.21596,-0.00978648,-0.000188943,-27.4353,-54.4797,23.0563,1.604
1.21242,1.21596,-0.00983149,-0.00025852,-27.441,-54.659,23.0563,1.608
1.21238,1.21596,-0.00987659,-0.000258786,-27.6048,-54.9219,23.0563,1.612
1.21234,1.21596,-0.00992177,-0.000258934,-27.7693,-55.2143,23.0563,1.616
1.2123,1.21595,-0.00996704,-0.000297404,-27.8469,-55.4361,23.0563,1.62
1.21226,1.21595,-0.0100124,-0.000318776,-27.9638,-55.6675,23.0563,1.624
1.21222,1.21595,-0.0100578,-0.000330649,-28.1026,-55.9219,23.0563,1.628
1.21218,1.21595,-0.0101033,-0.000375634,-28.1664,-56.1116,23.0563,1.632
1.21214,1.21595,-0.0101489,-0.000323849,-28.4511,-56.4946,23.0563,1.636
1.2121,1.21595,-0.0101946,-0.000333468,-28.5965,-56.8212,23.0563,1.64
1.21206,1.21595,-0.0102404,-0.000300424,-28.8397,-57.2296,23.0562,1.644
1.21202,1.21595,-0.0102862,-0.000282066,-29.0501,-57.6399,23.0562,1.648
1.21198,1.21594,-0.0103322,-0.000233479,-29.33,-58.1245,23.0563,1.652
1.21193,1.21594,-0.0103782,-0.000206486,-29.5615,-58.594,23.0563,1.656
1.21189,1.21594,-0.0104243,-0.000229878,-29.6787,-58.9463,23.0563,1.66
1.21185,1.21594,-0.0104705,-0.000204486,-29.9076,-59.3579,23.0563,1.664
1.21181,1.21594,-0.0105167,-0.000267155,-29.9361,-59.5896,23.0563,1.668
1.21177,1.21594,-0.0105631,-0.000301971,-30.0283,-59.8074,23.0563,1.672
1.21172,1.21594,-0.0106095,-0.000359701,-30.0684,-59.9583,23.0563,1.676
1.21168,1.21594,-0.010656,-0.000314998,-30.3424,-60.3117,23.0563,1.68
1.21164,1.21594,-0.0107026,-0.00032855,-30.4843,-60.6194,23.0563,1.684
1.2116,1.21593,-0.0107492,-0.000297692,-30.7279,-61.0182,23.0563,1.688
1.21155,1.21593,-0.010796,-0.000280548,-30.9409,-61.4256,23.0562,1.692
1.21151,1.21593,-0.0108428,-0.000232636,-31.2246,-61.9121,23.0562,1.696
1.21147,1.21593,-0.0108897,-0.00016763,-31.5482,-62.4745,23.0563,1.7
1.21142,1.21593,-0.0109367,-0.000169904,-31.7192,-62.9219,23.0562,1.704
1.21138,1.21593,-0.0109838,-0.000209555,-31.8054,-63.2376,23.0563,1.708
1.21133,1.21593,-0.011031,-0.000269971,-31.8444,-63.4424,23.0562,1.712
1.21129,1.21593,-0.0110782,-0.000265147,-32.0323,-63.7399,23.0563,1.716
1.21125,1.21593,-0.0111255,-0.000300856,-32.1284,-63.9802,23.0563,1.72
1.2112,1.21593,-0.0111729,-0.000320694,-32.2608,-64.2356,23.0563,1.724
1.21116,1.21592,-0.0112204,-0.000331715,-32.4138,-64.5157,23.0563,1.728
1.21111,1.21592,-0.011268,-0.000337838,-32.5783,-64.8189,23.0563,1.732
1.21107,1.21592,-0.0113156,-0.000341239,-32.7496,-65.1402,23.0563,1.736
1.21102,1.21592,-0.0113633,-0.000343129,-32.9247,-65.4749,23.0563,1.74
1.21098,1.21592,-0.0114111,-0.000344179,-33.1022,-65.8188,23.0563,1.744
1.21093,1.21592,-0.011459,-0.000344762,-33.2813,-66.1693,23.0563,1.748
1.21088,1.21592,-0.0115069,-0.000345086,-33.4614,-66.5242,23.0562,1.752
1.21084,1.21591,-0.011555,-0.000345266,-33.6424,-66.8824,23.0563,1.756
1.21079,1.21591,-0.0116031,-0.000345366,-33.824,-67.2429,23.0563,1.76
1.21075,1.21591,-0.0116513,-0.000345422,-34.0063,-67.6052,23.0563,1.764
1.2107,1.21591,-0.0116996,-0.00038384,-34.1015,-67.8814,23.0563,1.768
1.21065,1.21591,-0.0117479,-0.000405184,-34.2358,-68.1587,23.0563,1.772
1.2106,1.21591,-0.0117964,-0.00045543,-34.3046,-68.3666,23.0563,1.776
1.21056,1.2159,-0.0118449,-0.000521732,-34.337,-68.5067,23.0563,1.78
1.21051,1.2159,-0.0118935,-0.000558566,-34.4366,-68.6807,23.0563,1.784
1.21046,1.2159,-0.0119421,-0.00057903,-34.5738,-68.9035,23.0563,1.788
1.21041,1.2159,-0.0119909,-0.000513623,-34.9074,-69.3456,23.0563,1.792
1.21037,1.2159,-0.0120397,-0.000477285,-35.1755,-69.8222,23.0563,1.796
1.21032,1.21589,-0.0120886,-0.000457098,-35.4075,-70.2892,23.0563,1.8
1.21027,1.21589,-0.0121376,-0.000369107,-35.7948,-70.9103,23.0563,1.804
1.21022,1.21589,-0.0121866,-0.000320223,-36.094,-71.5114,23.0563,1.808
1.21017,1.21589,-0.0122358,-0.000331453,-36.2568,-71.9749,23.0563,1.812
1.21012,1.21589,-0.012285,-0.000299304,-36.519,-72.4765,23.0563,1.816
1.21007,1.21589,-0.0123343,-0.00035822,-36.5741,-72.7812,23.0563,1.82
1.21002,1.21589,-0.0123836,-0.000314175,-36.8643,-73.2345,23.0563,1.824
1.20997,1.21588,-0.0124331,-0.000366481,-36.9354,-73.5252,23.0563,1.828
1.20992,1.21588,-0.0124826,-0.000472316,-36.8845,-73.6278,23.0563,1.832
1.20987,1.21588,-0.0125322,-0.000492725,-37.0283,-73.8344,23.0563,1.836
1.20982,1.21588,-0.0125818,-0.000542451,-37.1057,-74.0105,23.0563,1.84
1.20977,1.21587,-0.0126316,-0.000608465,-37.146,-74.1401,23.0563,1.844
1.20972,1.21587,-0.0126814,-0.000606751,-37.3409,-74.4025,23.0563,1.848
1.20967,1.21587,-0.0127313,-0.000567412,-37.6222,-74.808,23.0563,1.852
1.20962,1.21587,-0.0127813,-0.000545556,-37.8643,-75.2441,23.0563,1.856
1.20957,1.21587,-0.0128314,-0.000495026,-38.1726,-75.7677,23.0563,1.86
1.20952,1.21586,-0.0128815,-0.000466954,-38.4303,-76.2821,23.0563,1.864
1.20947,1.21586,-0.0129317,-0.000451358,-38.6604,-76.7693,23.0563,1.868
1.20942,1.21586,-0.012982,-0.000404306,-38.9627,-77.3168,23.0563,1.872
1.20936,1.21586,-0.0130323,-0.000378166,-39.2182,-77.8428,23.0562,1.876
1.20931,1.21586,-0.0130828,-0.000363644,-39.4478,-78.3362,23.0562,1.88
1.20926,1.21586,-0.0131333,-0.000393964,-39.5757,-78.7127,23.0563,1.884
1.20921,1.21586,-0.0131838,-0.000410808,-39.7346,-79.0666,23.0563,1.888
1.20915,1.21585,-0.0132345,-0.000420166,-39.911,-79.422,23.0563,1.892
1.2091,1.21585,-0.0132852,-0.000463753,-40.0098,-79.6985,23.0563,1.896
1.20905,1.21585,-0.013336,-0.000526356,-40.0654,-79.8968,23.0563,1.9
1.20899,1.21585,-0.0133869,-0.000561135,-40.1845,-80.1199,23.0563,1.904
1.20894,1.21584,-0.0134379,-0.000657233,-40.164,-80.2101,23.0563,1.908
1.20889,1.21584,-0.0134889,-0.000633845,-40.4161,-80.5146,23.0563,1.912
1.20883,1.21584,-0.01354,-0.000659239,-40.5574,-80.7971,23.0563,1.916
1.20878,1.21584,-0.0135912,-0.000596571,-40.9001,-81.281,23.0563,1.92
1.20872,1.21583,-0.0136424,-0.000561756,-41.1801,-81.7917,23.0563,1.924
1.20867,1.21583,-0.0136938,-0.000465638,-41.6006,-82.465,23.0563,1.928
1.20861,1.21583,-0.0137452,-0.000373852,-42.0125,-83.2041,23.0563,1.932
1.20856,1.21583,-0.0137966,-0.000246083,-42.5075,-84.064,23.0563,1.936
1.2085,1.21583,-0.0138482,-0.000213489,-42.7867,-84.7659,23.0563,1.94
1.20845,1.21583,-0.0138998,-0.000195381,-43.0335,-85.3716,23.0562,1.944
1.20839,1.21583,-0.0139515,-0.000223708,-43.1751,-85.8222,23.0563,1.948
1.20834,1.21583,-0.0140033,-0.000239446,-43.3456,-86.2274,23.0562,1.952
1.20828,1.21583,-0.0140551,-0.000209801,-43.6201,-86.7081,23.0562,1.956
1.20822,1.21583,-0.014107,-0.00023172,-43.7777,-87.1021,23.0563,1.96
1.20817,1.21582,-0.014159,-0.000320673,-43.7826,-87.3085,23.0562,1.964
1.20811,1.21582,-0.0142111,-0.000331703,-43.9653,-87.6052,23.0562,1.968
1.20805,1.21582,-0.0142632,-0.000376219,-44.072,-87.8565,23.0563,1.972
1.208,1.21582,-0.0143154,-0.00040095,-44.224,-88.1363,23.0563,1.976
1.20794,1.21582,-0.0143677,-0.00041469,-44.4015,-88.4524,23.0563,1.98
1.20788,1.21582,-0.01442,-0.000383935,-44.6809,-88.8876,23.0563,1.984
1.20782,1.21582,-0.0144724,-0.000366849,-44.9299,-89.3473,23.0563,1.988
1.20777,1.21581,-0.0145249,-0.000318968,-45.2497,-89.8949,23.0563,1.992
1.20771,1.21581,-0.0145775,-0.000292368,-45.5217,-90.4356,23.0563,1.996
1.20765,1.21581,-0.0146301,-0.000315978,-45.6799,-90.8639,23.0563,2
1.20759,1.21581,-0.0146828,-0.000252319,-46.0375,-91.442,23.0563,2.004
1.20753,1.21581,-0.0147356,-0.000255341,-46.244,-91.9298,23.0563,2.008
1.20747,1.21581,-0.0147884,-0.00025702,-46.4539,-92.3878,23.0563,2.012
1.20741,1.21581,-0.0148414,-0.00029634,-46.5785,-92.7435,23.0563,2.016
1.20735,1.21581,-0.0148943,-0.000318185,-46.7432,-93.0919,23.0563,2.02
1.20729,1.2158,-0.0149474,-0.000368709,-46.8428,-93.3668,23.0562,2.024
1.20723,1.2158,-0.0150005,-0.00035839,-47.0814,-93.7471,23.0562,2.028
1.20717,1.2158,-0.0150537,-0.000391045,-47.2225,-94.073,23.0563,2.032
1.20711,1.2158,-0.015107,-0.000332411,-47.5723,-94.5881,23.0563,2.036
1.20705,1.2158,-0.0151603,-0.000299836,-47.8634,-95.1266,23.0563,2.04
1.20699,1.2158,-0.0152138,-0.000204964,-48.2974,-95.8274,23.0563,2.044
1.20693,1.2158,-0.0152672,-0.000190645,-48.5488,-96.4198,23.0563,2.048
1.20687,1.2158,-0.0153208,-0.000144302,-48.8738,-97.0461,23.0563,2.052
1.20681,1.2158,-0.0153744,-0.000156943,-49.065,-97.549,23.0563,2.056
1.20675,1.2158,-0.0154281,-0.000163967,-49.2694,-98.0117,23.0563,2.06
1.20669,1.2158,-0.0154819,-0.00012948,-49.5691,-98.5456,23.0563,2.064
1.20662,1.2158,-0.0155357,-0.000110321,-49.8345,-99.0744,23.0562,2.068
1.20656,1.2158,-0.0155896,-0.000138066,-49.9935,-99.4976,23.0562,2.072
1.2065,1.21579,-0.0156436,-0.000191867,-50.0933,-99.8149,23.0563,2.076
1.20644,1.21579,-0.0156976,-0.000221756,-50.2479,-100.135,23.0563,2.08
1.20637,1.21579,-0.0157517,-0.000238362,-50.4331,-100.48,23.0563,2.084
1.20631,1.21579,-0.0158059,-0.000285975,-50.548,-100.767,23.0563,2.088
1.20625,1.21579,-0.0158601,-0.000312426,-50.7113,-101.076,23.0563,2.092
1.20618,1.21579,-0.0159144,-0.000403898,-50.7266,-101.246,23.0563,2.096
1.20612,1.21578,-0.0159688,-0.000493103,-50.747,-101.358,23.0563,2.1
1.20606,1.21578,-0.0160233,-0.000504273,-50.9454,-101.617,23.0563,2.104
1.20599,1.21578,-0.0160778,-0.000548867,-51.068,-101.861,23.0563,2.108
1.20593,1.21578,-0.0161324,-0.000535254,-51.3236,-102.239,23.0563,2.112
1.20586,1.21578,-0.016187,-0.000450915,-51.7412,-102.838,23.0563,2.116
1.2058,1.21578,-0.0162417,-0.000365672,-52.1618,-103.545,23.0563,2.12
1.20573,1.21577,-0.0162965,-0.000318315,-52.4971,-104.226,23.0563,2.124
1.20567,1.21577,-0.0163514,-0.000253617,-52.8728,-104.943,23.0563,2.128
1.2056,1.21577,-0.0164063,-0.000256062,-53.0962,-105.523,23.0563,2.132
1.20554,1.21577,-0.0164613,-0.000219033,-53.4102,-106.135,23.0563,2.136
1.20547,1.21577,-0.0165163,-0.000275236,-53.5122,-106.541,23.0563,2.14
1.2054,1.21577,-0.0165715,-0.000229685,-53.8465,-107.09,23.0563,2.144
1.20534,1.21577,-0.0166267,-0.000281154,-53.9602,-107.472,23.0563,2.148
1.20527,1.21577,-0.0166819,-0.000309748,-54.1263,-107.837,23.0563,2.152
1.2052,1.21577,-0.0167372,-0.000325634,-54.3217,-108.217,23.0563,2.156
1.20514,1.21576,-0.0167926,-0.000334459,-54.5337,-108.619,23.0563,2.16
1.20507,1.21576,-0.0168481,-0.000339362,-54.755,-109.039,23.0563,2.164
1.205,1.21576,-0.0169036,-0.000342086,-54.9818,-109.475,23.0563,2.168
1.20493,1.21576,-0.0169592,-0.0003436,-55.2119,-109.922,23.0563,2.172
1.20487,1.21576,-0.0170148,-0.000306052,-55.5315,-110.465,23.0563,2.176
1.2048,1.21576,-0.0170706,-0.000323581,-55.7263,-110.926,23.0563,2.18
1.20473,1.21576,-0.0171264,-0.000333319,-55.9392,-111.373,23.0563,2.184
1.20466,1.21576,-0.0171822,-0.000338729,-56.1625,-111.821,23.0563,2.188
1.20459,1.21575,-0.0172381,-0.000303346,-56.4793,-112.362,23.0563,2.192
1.20452,1.21575,-0.0172941,-0.000245302,-56.8485,-112.996,23.0563,2.196
1.20445,1.21575,-0.0173502,-0.000251442,-57.0722,-113.531,23.0563,2.2
1.20438,1.21575,-0.0174063,-0.000254854,-57.3026,-114.034,23.0563,2.204
1.20431,1.21575,-0.0174625,-0.000256749,-57.537,-114.522,23.0563,2.208
1.20424,1.21575,-0.0175187,-0.000257802,-57.7737,-115.004,23.0563,2.212
1.20417,1.21575,-0.017575,-0.000219999,-58.0996,-115.572,23.0563,2.216
1.2041,1.21575,-0.0176314,-0.000198998,-58.388,-116.139,23.0563,2.22
1.20403,1.21575,-0.0176878,-0.000225718,-58.5681,-116.602,23.0563,2.224
1.20396,1.21575,-0.0177443,-0.000202175,-58.8632,-117.135,23.0563,2.228
1.20389,1.21575,-0.0178009,-0.000189095,-59.1351,-117.67,23.0563,2.232
1.20382,1.21574,-0.0178575,-0.000220217,-59.3068,-118.108,23.0563,2.236
1.20375,1.21574,-0.0179142,-0.000237506,-59.5103,-118.536,23.0563,2.24
1.20368,1.21574,-0.017971,-0.000247112,-59.7318,-118.973,23.0563,2.244
1.2036,1.21574,-0.0180278,-0.000252448,-59.9634,-119.423,23.0563,2.248
1.20353,1.21574,-0.0180847,-0.000255413,-60.201,-119.884,23.0563,2.252
1.20346,1.21574,-0.0181416,-0.000295447,-60.3544,-120.268,23.0563,2.256
1.20339,1.21574,-0.0181986,-0.000279301,-60.6363,-120.746,23.0563,2.26
1.20331,1.21574,-0.0182557,-0.000347107,-60.7273,-121.071,23.0563,2.264
1.20324,1.21574,-0.0183129,-0.000269613,-61.1498,-121.664,23.0563,2.268
1.20317,1.21573,-0.0183701,-0.000303337,-61.3196,-122.116,23.0563,2.272
1.20309,1.21573,-0.0184273,-0.000283684,-61.6115,-122.641,23.0563,2.276
1.20302,1.21573,-0.0184847,-0.000272766,-61.8841,-123.172,23.0563,2.28
1.20295,1.21573,-0.018542,-0.0002667,-62.1463,-123.699,23.0563,2.284
1.20287,1.21573,-0.0185995,-0.000301718,-62.3152,-124.132,23.0563,2.288
1.2028,1.21573,-0.018657,-0.000321173,-62.5199,-124.558,23.0563,2.292
1.20272,1.21573,-0.0187146,-0.000331981,-62.7448,-124.997,23.0563,2.296
1.20265,1.21573,-0.0187722,-0.000337985,-62.981,-125.452,23.0563,2.3
1.20257,1.21572,-0.0188299,-0.000302933,-63.3114,-126.009,23.0563,2.304
1.2025,1.21572,-0.0188877,-0.000321848,-63.5195,-126.49,23.0563,2.308
1.20242,1.21572,-0.0189455,-0.000293968,-63.8346,-127.049,23.0563,2.312
1.20235,1.21572,-0.0190034,-0.000278479,-64.1222,-127.612,23.0563,2.316
1.20227,1.21572,-0.0190614,-0.000269874,-64.3947,-128.166,23.0563,2.32
1.20219,1.21572,-0.0191194,-0.000265094,-64.6591,-128.707,23.0563,2.324
1.20212,1.21572,-0.0191774,-0.000262438,-64.9191,-129.239,23.0563,2.328
1.20204,1.21572,-0.0192356,-0.000222575,-65.2646,-129.851,23.0563,2.332
1.20196,1.21572,-0.0192938,-0.000238816,-65.4829,-130.371,23.0563,2.336
1.20189,1.21572,-0.019352,-0.000209452,-65.8056,-130.958,23.0563,2.34
1.20181,1.21571,-0.0194103,-0.000231526,-66.0116,-131.454,23.0563,2.344
1.20173,1.21571,-0.0194687,-0.000243789,-66.2404,-131.936,23.0563,2.348
1.20165,1.21571,-0.0195272,-0.00028899,-66.3945,-132.332,23.0563,2.352
1.20157,1.21571,-0.0195857,-0.000314102,-66.5946,-132.735,23.0563,2.356
1.2015,1.21571,-0.0196442,-0.000328052,-66.8206,-133.163,23.0563,2.36
1.20142,1.21571,-0.0197028,-0.000297415,-67.1487,-133.704,23.0563,2.364
1.20134,1.21571,-0.0197615,-0.000280394,-67.4465,-134.265,23.0563,2.368
1.20126,1.21571,-0.0198203,-0.000270938,-67.7276,-134.825,23.0563,2.372
1.20118,1.2157,-0.0198791,-0.000342461,-67.8246,-135.202,23.0563,2.376
1.2011,1.2157,-0.0199379,-0.00030542,-68.1693,-135.746,23.0563,2.38
1.20102,1.2157,-0.0199968,-0.000400005,-68.2144,-136.054,23.0563,2.384
1.20094,1.2157,-0.0200558,-0.000452552,-68.3554,-136.362,23.0563,2.388
1.20086,1.2157,-0.0201148,-0.000558521,-68.3746,-136.536,23.0563,2.392
1.20078,1.21569,-0.0201739,-0.000617393,-68.5012,-136.757,23.0563,2.396
